price,id
57.89732880714291,0
88.98273623527348,1
145.01941785938834,2
142.45692413642973,3
203.66657773664338,4
221.08824364985048,5
224.54886644580984,6
140.82781672857527,7
125.85266049478378,8
137.0985832387887,9
166.8414355071509,10
167.15618454712967,11
144.18493135715835,12
110.8678200141585,13
149.5818106087172,14
47.18279798262665,15
151.7603187733621,16
232.47439239137748,17
145.9497307751226,18
134.67430486176454,19
196.563202452955,20
128.470934393059,21
300.49411350748414,22
196.044674667035,23
111.58184320097644,24
184.95151061873912,25
111.33334958711202,26
146.80228655648534,27
123.80768090357014,28
214.90289032875444,29
195.37949359022605,30
84.20642333218711,31
149.19461983778456,32
132.9480123188987,33
226.89323823674204,34
123.0101283535696,35
150.7087933960138,36
137.4138028130037,37
281.52594124132884,38
173.92696808019537,39
85.05225836845784,40
193.14757788333372,41
147.1630393063533,42
283.07037934938853,43
203.8019306841743,44
200.06454806701367,45
167.21884576442972,46
124.32191748783225,47
56.627801105496474,48
217.42784859460517,49
203.8772519622944,50
168.55536665175168,51
71.17329849507951,52
95.98959210881003,53
121.79066127703845,54
158.79263012963202,55
195.6365678406073,56
114.44781308934762,57
143.29390000664716,58
279.3228269956162,59
256.6052966065763,60
290.0059842749106,61
59.76357794122305,62
205.15141639317153,63
224.6531266388629,64
81.30849204822152,65
134.5780731739069,66
117.11455694058532,67
122.63758011069149,68
294.32606222199684,69
162.8767304966459,70
342.5763655730989,71
195.91608853663638,72
135.717542726401,73
167.0106815721665,74
166.69465933289757,75
169.2592647110214,76
114.06189601105143,77
101.8146770807216,78
102.31638520522392,79
134.26405447869183,80
139.13768038529088,81
111.53353194132796,82
44.04094111336599,83
286.9374046351586,84
242.82461747450725,85
58.08463563281839,86
133.66560256251978,87
205.5890972674315,88
196.86649977006164,89
221.81361210012255,90
121.87101978898136,91
213.09563875318418,92
131.670550399911,93
176.15017983357393,94
205.43037175649806,95
98.498347833367,96
130.6689577753641,97
174.8735416104828,98
160.91483203545795,99
239.07631940647116,100
167.81502155074122,101
171.61599110786483,102
207.25584046479344,103
135.0226264677185,104
112.98552453900629,105
60.61368726316141,106
149.2650341905537,107
153.04556732425408,108
185.8650962410611,109
191.53214922358893,110
74.69174741216557,111
256.64838883649645,112
125.86221881212987,113
94.7549074266426,114
156.83786875019723,115
203.28120903949457,116
128.78849084171088,117
55.63602990122308,118
97.02074667457782,119
315.19096591175185,120
